"
East Point College of Engineering Technology, Bangalore
",Karnataka,http://www.eastpoint.ac.in/homepage.htm,"8028472999,25073904","",""
"
Dayananda Sagar Academy of Technology and Management, Bangalore
",Karnataka,http://www.dsat.in/,"+91-80-28432777,28432999","",1962
"
Dr. DY Patil College of Engineering, Ambi
",Maharashtra,http://www.dypietambi.com/,"02114-287555,287669","",2009
"
CT Institute of Engineering, Management and Technology, Jalandhar
",Punjab,http://www.ctgroup.in/institutions/engg_mgt_technology/ct_institute_of_engg_mgt_technology.php,"91-0181-2995967,2995968","",2004
"
Columbia Institute of Engineering and Technology, Raipur
",Chhattisgarh,http://cgiraipur.org/,"91-0771-6461098,6461055,6461478","",2003
"
Chhatrapati Shivaji Institute of Technology, Durg
",Chhattisgarh,http://csitdurg.in,"+91-0788-2229902,2229903,2211381,2320884Fax:+91-0788-2334808",Affiliated College,1999
"
Chandigarh Group of Colleges, Jhanjeri
",Punjab,http://www.cgc.ac.in/,"91-0160-3045300,0160-3045311",Affiliated College,2009
"
Central Institute of Plastic Engineering and Technology, Bhubaneswar 
",Odisha (Orissa),http://www.cipet.gov.in,"0674-2743462,0674-2743767",Affiliated College,1986
"
Camellia Insititute of Engineering, Madhyamgram
",West Bengal,http://camelliagroup.in/mainsite/education/cie.php,"33-64551660,9830883107","",2007
"
Cambridge Engineering College, Fatehgarh Sahib
",Punjab,http://www.cambridge.edu.in/,"01673264001-004,01726533333",Reviews:  1,2011
"
Calcutta Institute of Technology, Howrah
",West Bengal,http://www.urschard.org,033-27094367/26612096,Reviews:  1,2004
"
BNM Institute of Technology, Bangalore
",Karnataka,http://www.bnmit.org/home/,"91-80-26711781,91-80-26711782",Affiliated College,2001
"
Bhutta College of Engineering and Technology, Ludhiana
",Punjab,http://www.bcetldh.org,"98147-98555,98147-99666,98147-11888,98555-53330,99157-54105","",2003
"
Bharti College of Engineering & Technology, Durg
",Chhattisgarh,http://www.bhartiyacollege.com/bcet.htm,"788-2330230,2324124,9425234230","",1997
"
Sardar Patel Institute of Technology, Mumbai
",Maharashtra,http://www.spit.ac.in/,"022-26707440,26287250","",2005
"
Bansal College of Engineering, Mandideep
",Madhya Pradesh,http://www.bce.ac.in,91-7480-295890,"",2002
"
Ballari Institute of Technology and Management, Bellary
",Karnataka,http://www.bitm.edu.in,"08392-237100,190Fax:237197",Affiliated College,1981
"
Babasaheb Naik College of Engineering, Yavatmal
",Maharashtra,http://www.bncoepusad.ac.in/,"(07233)245229,(07233)246316,(07233)246309","",1983
"
Baba Hira Singh Bhattal Institute of Engineering and Technology, Lehragaga
",Punjab,http://www.acetamritsar.org,01676-272800,"",2005
"
B K Birla Institute of Engineering and Technology, Pilani
",Rajasthan,http://www.bkbiet.ac.in,"9414062512,9414062520,01596-246092,01596-244054",Affiliated College,2007
"
Atria Institute of Technology, Bangalore
",Karnataka,http://www.atria.edu/,"080-23631298,23546084,",Reviews:  1,2000
"
Asra College of Engineering and Technology, Sangrur 
",Punjab,http://www.asracollege.edu.in/About_acet.html,01672-265727,"",2009
"
Aryabhatta Institute of Engineering and Management, Burdwan
",West Bengal,http://www.aiemd.in,"343-2526415,2526416","",2003
"
Anjuman-I-Islam's Kalsekar Technical Campus, School of Engineering and Technology, Navi Mumbai
",Maharashtra,http://www.aiktc.com/engineering/,"","",""
"
Andhra Loyola Institute of Engineering and Technology, Vijayawada
",Andhra Pradesh,http://www.aliet.ac.in,0866-2498978,"",2008
"
Anantha Lakshmi Institute of Technology and Sciences, Anantapur
",Andhra Pradesh,http://alits.ac.in/index.html,"08554-255222,255233;91-9908525396(R),+91-9347918939","",2008
"
Anand International College of Engineering, Jaipur
",Rajasthan,http://anandeducation.org/,"01429-234994,95","",2010
"
Aligarh College of Engineering and Technology, Aligarh
",Uttar Pradesh,http://www.acetup.org,"9568200060,61,62,63,64","",2001
"
Al-Ameen College, Palakkad
",Kerala,http://www.alameencollege.com/,"4662221133,2221457","",2003
"
Advanced Institute of Technology and Management, Palwal
",Haryana,http://www.advancedinstitutions.com/actm_home.html,"01275-398400,01275-302206,01275-302210,01275-302214,01275-302221,01275-302225","",2006
"
Adsul's Technical Campus, Ahmednagar 
",Maharashtra,http://www.sgvss.in/Technical.aspx,"(0241)2570425,(0241)2431382","",2011
"
Adhi College of Engineering and Technology, Kancheepuram 
",Tamil Nadu,http://www.adhicollege.com/,"09094041754,729908336","",2008
"
Adarsh College of Engineering, Kakinada 
",Andhra Pradesh,http://www.adarsh.ac.in/,08869253766924758167898666297799493788185,"",2009
"
APS College of Engineering, Bangalore
",Karnataka,http://www.apsce.ac.in/,080-28432837,"",""
"
SRM University, Vadapalani Campus
",Tamil Nadu,http://www.srmuniv.ac.in/ramapuram-part-vadapalani/,"+91-44-43969966,+91-44-43969967Fax:+91-44-43969957",Deemed University,1969
"
Sri Siddhartha Academy of Higher Education, Tumkur
",Karnataka,http://www.sahe.in/,91-816-2275516,Deemed University,2008
"
Dayalbagh Educational Institute- Faculty of Engineering, Agra
",Uttar Pradesh,http://www.dei.ac.in/,0562-2801545,"",1951
"
Acharya College of Engineering, Badvel
",Andhra Pradesh,"","","",""
"
Central University of Jharkhand, Ranchi
",Jharkhand,http://www.cuj.ac.in/,06531-294163,Central University,2010
"
Uttarakhand Technical University, Dehradun
",Uttarakhand,http://www.uktech.ac.in/,0135-2770126,State University,2008
"
Uttar Pradesh Technical University, Lucknow
",Uttar Pradesh,http://www.uptu.ac.in/,"0522-2732193,0522-2732194",State University,2000
"
Meenakshi University, Chennai
",Tamil Nadu,http://maheruniversity.org/,"044-27261337,044-27261338",Deemed University,1956
"
Aurora's Scientific, Technological and Research Academy, Hyderabad
",Telangana,http://www.aurora.in/astra/,"91-40-64573435,91-9000095217,91-8019453945","",2000
"
Government Engineering College, Rajkot
",Gujarat,http://www.gecrajkot.org,0281-2924062Fax0281-2783501,Affiliated College,2004
"
Hindu College of Engineering, Sonipat
",Haryana,http://hcesonepat.org/hce/,0130-2212756,Affiliated College,1999
"
Gandhi Institute of Engineering and Technology, Gunupur
",Odisha (Orissa),www.giet.eduDEPARTMENT.html,06857-250172,"",1997
"
AMET University, Kanathur
",Karnataka,http://www.ametuniv.ac.in,"044-27472905,044-32577002,044-3257030",Deemed University,1992
"
Sri Sairam College Of Engineering, Bangalore
",Karnataka,http://ssec.ac.in/,91-80-26635623/22455361,Affiliated College,1997
"
University College of Technology, Osmania University, Hyderabad
",Telangana,http://www.ouct.ac.in,"91-40-27098472,272682291,27098901",Autonomous College,1969
"
Manav Rachna International University, Faridabad
",Haryana,http://mriu.edu.in/,0129-4259000,Deemed University,1997
"
Banasthali University, Banasthali
",Rajasthan,http://www.banasthali.org,01412361500,Deemed University,1935
"
Calicut University Institute of Engineering Technology, Malappuram
",Kerala,http://cuiet.info/,0494-2400223,"",2001
"
Chandigarh University, Chandigarh
",Chandigarh,http://www.cuchd.in/,91-9915999224+91-9915999223,State University,2012
"
CMR Institute of Technology, Bangalore
",Karnataka,http://www.cmrit.ac.in/,918028524466/77,Affiliated College,2000
"
Rajagiri School of Engineering and Technology, Ernakulam
",Kerala,http://www.rajagiritech.ac.in,"+914842427835,2428238",Affiliated College,2001
"
Kalinga University, Raipur
",Chhattisgarh,http://kalingauniversity.ac.in,"9907252100,7828727067,9302830018,9303097012",State University,2005
"
Kalasalingam University, Virudhunagar
",Tamil Nadu,http://kalasalingam.ac.in/site/,"04563–289042,289043,289044",Deemed University,1984
"
Centurion Institute of Technology, Bhubaneswar
",Odisha (Orissa),http://cutm.ac.in/,(0674)2492496,State University,2008
"
Saranathan College of Engineering, Tiruchirappalli
",Tamil Nadu,http://www.saranathan.ac.in/,8489915204,Affiliated College,1998
"
National Institute of Science and Technology, Berhampur
",Odisha (Orissa),http://www.nist.edu/,"09937027959,09861293147,09437161031,09437044480,+91-680-2492421,22",Affiliated College,1996
"
Dr. S S Bhatnagar University Institute of Chemical Engineering and Technology, Chandigarh
",Chandigarh,http://uicet.puchd.ac.in/index.php,0172-2534901Fax:0172-2779173,Constituent College,1958
"
Amrutananad Adhikari Institute of Technology, Wardha
",Maharashtra,http://www.aait.com/,"","",""
"
IFTM University, Moradabad
",Uttar Pradesh,http://www.iftmuniversity.ac.in,0591-2360817,State University,2010
"
SJB Institute of Technology, Bangalore
",Karnataka,http://www.sjbit.edu.in/index.html,080-28612445/46,Affiliated College,1974
"
PES College of Engineering, Mandya
",Karnataka,http://www.pescemandya.org/,918232220043,Affiliated College,1962
"
Department of Chemical Engineering, Punjab University, Chandigarh
",Chandigarh,http://www.uicet.puchd.ac.in/index.php,"2779173,2534901",State University,1958
"
Government College of Engineering and Ceramic Technology, Kolkata
",West Bengal,http://www.gcect.ac.in/,"23701264,23633674,23633675Fax:23701264,23633674",Autonomous College,1942
"
Batanagar Institute of Engineering, Management and Science, South 24 Parganas
",West Bengal,http://batanagarinstitute.com/,"(33)2490-0002,(33)2490-0011(33)2490-5050,(33)2490-0059","",""
"
Amity University- Department of Architecture Gwalior
",Madhya Pradesh,http://www.amity.edu,"0751-3290666,0751-3290667","",1986
"
CMJ University, Shillong
",Meghalaya,http://www.cmjuniversity.edu.in,"0361-2897101,2897143,09435559899 ",State University,2009
"
Indo Global College of Architecture, Mohali
",Punjab,http://www.igef.net/barch.html,"0160-2664601,","",2003
"
Akila College of Engineering and Management Technology, Bathinda
",Punjab,http://www.akliainstitute.org,"+91-98729-65714,+91-98788-70341","",2005
"
MERI College of Engineering and Technology, Bahadurgarh
",Haryana,http://www.meri.edu.in/,"918053589681,918930084387,911276-215111","",1994
"
Central Institute of Technology, Raipur
",Chhattisgarh,http://www.mresraipur.com/cit/index.htm,"0771-2535144,4280738","",2009
"
Institute of Engineering & Technology, Lucknow
",Uttar Pradesh,http://ietlucknow.edu/,"","",""
"
Bharath University- School of Architecture, Chennai
",Tamil Nadu,http://www.bharathuniv.com/,"+91-44-22290742,22290125",Deemed University,1984
"
Anna University, Tiruchirappali, Ramanathapuram Campus
",Tamil Nadu,http://www.tau.edu.in/ramanad,220699-220699,"",2008
"
Kakatiya University, Warangal
",Telangana,http://www.kuwarangal.com,"0870-2438001,2438855",State University,1976
"
Guru Nanak Institute of Technology, Ambala
",Haryana,http://www.gurunanakinstitutes.com/gnit.php,"01731-274540,275640Mob.:09996100140,09896700040",Reviews:  1,2008
"
Bimla Devi Educational Society’s Group of Institutions, JB Knowledge Park, Faridabad
",Haryana,http://www.jbcollege.in/b.tech.html,9718864440,"",2008
"
UP Textile Technology Institute, Kanpur
",Uttar Pradesh,http://www.uptti.ac.in/,"0512-2531814,0512-2530199Fax:0512-2531814",Autonomous College,1914
"
University Institute of Information Technology, Shimla 
",Himachal Pradesh,http://www.hpuiitshimla.org/,0177-2833571,Affiliated College,2000
"
University Institute of Engineering and Technology CSJMU, Kanpur
",Uttar Pradesh,http://www.uietkanpur.com/,919919801466,Constituent College,1996
"
Indian Institute of Science Education and Research, Kolkata
",West Bengal,http://www.iiserkol.ac.in/,"+91-33-25873017,+91-33-25873031,25873032Fax:+91-33-25873028",Institute of National Importance,2006
"
SIES Graduate School of Technology, Navi Mumbai
",Maharashtra,http://www.siesgst.net/index.html3,27716969/27716928,"",2002
"
IEC College of Engineering and Technology, Greater Noida
",Uttar Pradesh,http://www.iec.edu.in,0120-2326665,"",1989
"
Watumull Institute of Electronics Engineering and Computer Technology, Mumbai
",Maharashtra,http://www.watumull.edu/,022-24935281,"",1947
"
St. Peter's Institute of Higher Education and Research, Thiruvallur
",Tamil Nadu,http://www.stpetersuniversity.org/,044-26558080-85,Deemed University,2008
"
St. Mary's Technical Campus, Kolkata
",West Bengal,http://www.stmarystechcampus.org/,"08420247078,08420247079,08420247084,and08420247085","",2010
"
SSM College of Engineering and Technology, Baramulla
",Jammu &amp; Kashmir,http://ssmengg.edu.in/,"9906413186,9796349707,9419011492,9419005899",Affiliated College,1988
"
Sri Venkateshwara College of Engineering, Bangalore
",Karnataka,http://www.svcengg.com,"080-28477460,32717536,32717535.","",2001
"
Sri Siddhartha Institute of Technology, Tumkur
",Karnataka,http://ssit.edu.in/,"91-08162200314,2201073",Deemed University,1979
"
Sri Sai Educational Society's Group of Institutions, Kodad
",Telangana,"","","",""
"
Sri Ramakrishna Institute of Technology, Coimbatore
",Tamil Nadu,http://www.srit.org/,0422-2605577,"",2002
"
Sri Aurobindo Institute of Technology, Indore
",Madhya Pradesh,http://www.sait.ac.in/,07314231611,"",2009
"
Vidyabharti Trust Institute of Technology and Research Centre, Surat
",Gujarat,http://www.snpitrc.ac.in/Index.aspx,2622-224581,"",2008
"
Vidhyadeep Institute of Management and Technology, Surat
",Gujarat,http://www.vimat.org,9601260458,"",2005
"
Venus International College of Technology, Gandhinagar
",Gujarat,http://www.venusict.org/,079-40021021,"",2004
"
University Institute of Technology, Burdwan
",West Bengal,http://www.buruniv.ac.in/uit/uit.html,"(0342)2658777,2658787fax:91-342-2658776","",1999
"
United College of Engineering and Management, Allahabad
",Uttar Pradesh,http://www.united.ac.in/,"0532-2101633,2687669",Affiliated College,2008
"
Trinity College of Engineering and Research, Pune
",Maharashtra,http://www.kjsedu.com/tcoer/,(020)26934423,Affiliated College,2008
"
The Technological Institute of Textile and Sciences, Bhiwani
",Haryana,http://www.titsbhiwani.ac.in/,01664-242561-242564Fax:01664-243728,Affiliated College,1943
"
Oriental College of Technology, Bhopal
",Madhya Pradesh,http://www.oistbpl.com/index.php,"","",2002
"
Techno India College of Technology, North 24 Parganas
",West Bengal,http://www.technoindiagroup.com/academics/index.php,033-2226-4396/9785,"",2005
"
Techno Global, Balurghat
",West Bengal,http://www.technoindiagroup.com/tgbg/index.php,3522271101,"",2009
"
SNS College of Technology, Coimbatore
",Tamil Nadu,http://www.snsct.org/,"0422-2666264,6543407",Autonomous College,2002
"
SNJB's Late Sau Kantabai Bhavarlalji Jain College of Engineering, Nashik
",Maharashtra,http://snjbcoe.org/,"2556-253750,205527","",2008
"
Smt. Kashibai Navale College of Engineering, Vadgaon
",Maharashtra,http://sinhgad.edu/,020-24354938,Affiliated College,2001
"
Sinhgad Institute of Technology and Science, Narhe
",Maharashtra,http://cms.sinhgad.edu/engineering/sitsnarhe/general/aboutus.aspx,91-20-66831701/878,"",1993
"
Sri Sai Institute of Engineering and Technology, Amritsar
",Punjab,http://www.ssgi.ac.in/coursea.html,0183-2440102/302/402,"",2002
"
Shri Rawatpura Sarkar Institute of Technology, Raipur
",Chhattisgarh,http://www.srgoi.com/srgoi/srit/default.aspx,"Tel.:0771-2120175,2120176MobileNo:+91-9798916135,+91-9179006135","",2002
"
Shri. Jaykumar Rawal Institute of Technology, Dondaicha 
",Maharashtra,http://www.jaytech.co.in/Index.html,"02566-244123,9960872333,9422795625,9404187179","",2011
"
Shri Guru Gobind Singhji Institute of Engineering and Technology, Vishnupuri
",Maharashtra,http://sggs.ac.in/sggs2012/,"91-2462-229307,306,Fax:91-2462-229236",Autonomous College,1981
"
Shri Chhatrapati Shivaji Maharaj College of Engineering, Ahmednagar 
",Maharashtra,http://www.scoea.org/,0241-2568383,"",2011
"
Shreeyash College of Engineering and Technology, Aurangabad
",Maharashtra,http://sycet.org/,0240-6608704/705/706,"",2008
"
Shaheed Udham Singh Women Engineering College, Mohali
",Punjab,http://www.suswec.com,0172-510261,"",2008
"
Seth Vishambhar Nath Institute of Engineering & Technology, Barabanki
",Uttar Pradesh,http://www.svn.ac.in,"09651064242,09005004242,0522-3062728,0522-3062729,9559400222,9651064242","",2008
"
SCAD College of Engineering and Technology, Tirunelveli
",Tamil Nadu,http://scadengineering.ac.in/,04634-261701,"",2001
"
Saraswati College of Engineering, Navi Mumbai
",Maharashtra,http://sce.edu.in/home.php,"(022)27743706,27743707,27743708,32017417,32027356","",2004
"
Sandip Institute of Engineering and Management, Nashik
",Maharashtra,http://siem.sandipfoundation.org/,"(02594)222581-85,TollFreeNo:1800-233-2714",Reviews:  1,2009
"
SVPM's College of Engineering, Pune
",Maharashtra,http://engg.svpm.edu.in/,(02112)254424,"",1990
"
RSR Rungta College of Engineering & Technology, Raipur
",Chhattisgarh,http://www.rungta.ac.in/Backup/rsrrcet-raipur.jsp,"92291-55566,92291-55550","",2009
"
RKDF Institute of Science and Technology, Bhopal
",Madhya Pradesh,http://www.rkdf.in,8871615015,"",1995
